Customer_ID,First_Name,Last_Name,Age,Gender,City,State,Customer_Since,Occupation,Income,Marital_Status,Preferred_Channel,Loyalty_Tier
CUST000900,Arin,Barad,27.0,Male,Ahmedabad,Gujarat,2020-06-11,Homemaker,18400.0,Married,Mobile App,Bronze
CUST000901,Ekantika,Nath,43.0,Female,Delhi,Delhi,2018-10-21,Self-Employed,81400.0,Divorced,Store,Gold
CUST000902,Vritti,Venkataraman,33.0,Female,Hyderabad,Telangana,2020-06-09,Sales Executive,85600.0,Married,Online,Silver
CUST000903,Vasatika,Dixit,38.0,Female,Udaipur,Rajasthan,2020-02-19,Teacher,44700.0,Married,Online,Silver
CUST000904,Ekaraj,Narang,55.0,Male,Guwahati,Assam,2020-11-20,Retired,58300.0,Married,Store,Silver
CUST000905,Odika,Gaba,40.0,Female,Pune,Maharashtra,2021-08-16,Retail Employee,33500.0,Married,Mobile App,Bronze
CUST000906,Shravya,Mistry,39.0,Female,Coimbatore,Tamil Nadu,2018-12-05,Student,15600.0,Single,Online,Silver
CUST000907,Om,Tripathi,20.0,Male,Bengaluru,Karnataka,2024-08-16,Sales Executive,84800.0,Married,Online,Silver
CUST000908,Yashoda,Walia,48.0,Female,Delhi,Delhi,2018-09-25,Sales Executive,95700.0,Married,Mobile App,Gold
CUST000909,Yash,Mistry,38.0,Male,Chennai,Tamil Nadu,2021-03-26,Student,15000.0,Married,Online,Bronze
CUST000910,Wazir,Badal,66.0,Male,Kolkata,West Bengal,2019-10-23,Retired,12600.0,Married,Store,Bronze
CUST000911,Raksha,Narula,34.0,Female,Mumbai,Maharashtra,2018-08-17,Student,16800.0,Married,Online,Silver
CUST000912,Dayamai,Saha,41.0,Female,Udaipur,Rajasthan,2021-03-18,Retail Employee,23700.0,Married,Mobile App,Bronze
CUST000913,Mitesh,Bala,41.0,Male,Kanpur,Uttar Pradesh,2020-05-09,Retail Employee,26100.0,Divorced,Store,Silver
CUST000914,Vritti,Lanka,38.0,Female,Bhubaneswar,Odisha,2019-04-14,Homemaker,16800.0,Single,Store,Silver
CUST000915,Jhalak,Behl,37.0,Female,Delhi,Delhi,2021-07-12,Doctor,141200.0,Divorced,Online,Gold
CUST000916,Wakeeta,Garde,42.0,Female,Kolkata,West Bengal,2019-07-22,Self-Employed,156700.0,Single,Online,Platinum
CUST000917,Ranveer,Divan,46.0,Male,Hyderabad,Telangana,2021-05-20,Self-Employed,203500.0,Married,Mobile App,Gold
CUST000918,Keya,Balay,40.0,Female,Bengaluru,Karnataka,2020-11-30,Engineer,160800.0,Married,Online,Gold
CUST000919,Christopher,Halder,32.0,Male,Kolkata,West Bengal,2021-02-22,Self-Employed,214500.0,Single,Online,Gold
CUST000920,Adya,Sastry,41.0,Female,Udaipur,Rajasthan,2018-11-26,Engineer,113800.0,Single,Online,Gold
CUST000921,Naksh,Sahota,52.0,Male,Mumbai,Maharashtra,2021-01-31,Teacher,61300.0,Married,Online,Silver
CUST000922,Faqid,Sachar,25.0,Male,Amritsar,Punjab,2021-07-03,Engineer,55700.0,Married,Mobile App,Silver
CUST000923,Ishani,Roy,38.0,Female,Lucknow,Uttar Pradesh,2019-11-11,Engineer,116100.0,Married,Mobile App,Gold
CUST000924,Zashil,Sinha,38.0,Male,Vadodara,Gujarat,2020-08-02,Self-Employed,91100.0,Married,Online,Silver
CUST000925,Azaan,Devi,54.0,Male,Jaipur,Rajasthan,2020-05-29,Retired,27700.0,Married,Store,Bronze
CUST000926,Hemang,Nair,38.0,Male,Hyderabad,Telangana,2026-07-11,Student,10800.0,Single,Online,Bronze
CUST000927,Waida,Vora,31.0,Female,Vadodara,Gujarat,2019-05-19,Self-Employed,65800.0,Single,Mobile App,Gold
CUST000928,Raghav,Murthy,43.0,Male,Hyderabad,Telangana,2019-10-27,Student,14200.0,Single,Store,Bronze
CUST000929,Harini,Sharaf,58.0,Female,Patna,Bihar,2020-07-13,Student,120800.0,Married,Store,Silver
CUST000930,Onveer,Pandya,37.0,Male,Delhi,Delhi,2021-02-09,Teacher,46400.0,Married,Online,Silver
CUST000931,Kevin,Sule,31.0,Male,Bengaluru,Karnataka,2019-11-05,Student,17500.0,Married,Mobile App,Silver
CUST000932,Gopal,Koshy,62.0,Male,Madurai,Tamil Nadu,2019-04-16,Retired,20300.0,Widowed,Online,Silver
CUST000933,Liam,Misra,19.0,Male,Bengaluru,Karnataka,2025-08-16,Retail Employee,15400.0,Single,Online,Bronze
CUST000934,Isaiah,Mishra,18.0,Male,Hyderabad,Telangana,2026-07-11,Student,11100.0,Single,Mobile App,Bronze
CUST000935,Maanas,Johal,38.0,Male,Chennai,Tamil Nadu,2020-12-24,Sales Executive,102600.0,Divorced,Online,Silver
CUST000936,Wishi,Nadig,31.0,Female,Chandigarh,Chandigarh,2019-07-31,Student,9100.0,Married,Mobile App,Bronze
CUST000937,Wakeeta,Palla,25.0,Female,Coimbatore,Tamil Nadu,2019-08-17,Sales Executive,57000.0,Married,Mobile App,Silver
CUST000938,Laksh,Mani,47.0,Male,Hyderabad,Telangana,2021-08-02,Business Owner,65800.0,Divorced,Online,Gold
CUST000939,Darsh,Raghavan,41.0,Male,New Delhi,Delhi,2020-09-15,Teacher,50100.0,Divorced,Online,Silver
CUST000940,Siya,Pai,31.0,Female,Hyderabad,Telangana,2021-06-09,IT Professional,68500.0,Married,Online,Silver
CUST000941,Elijah,Mannan,21.0,Male,Chennai,Tamil Nadu,2023-08-17,Retail Employee,16200.0,Single,Mobile App,Bronze
CUST000942,Ansh,Mani,49.0,Male,Vadodara,Gujarat,2020-05-28,Engineer,138700.0,Widowed,Mobile App,Gold
CUST000943,Chaaya,Pal,46.0,Female,Pune,Maharashtra,2018-11-11,Doctor,172400.0,Married,Mobile App,Platinum
CUST000944,Vaishnavi,Kunda,37.0,Female,Delhi,Delhi,2021-05-20,Teacher,50300.0,Married,Store,Silver
CUST000945,Wakeeta,Kala,62.0,Female,Hyderabad,Telangana,2019-04-18,Retired,22700.0,Married,Online,Silver
CUST000946,Harrison,Yohannan,24.0,Male,Hyderabad,Telangana,2020-08-16,Retired,35500.0,Single,Mobile App,Silver
CUST000947,Krishna,Magar,18.0,Male,Hyderabad,Telangana,2026-07-11,Student,8300.0,Married,Mobile App,Bronze
CUST000948,Ekantika,Chopra,38.0,Female,Jodhpur,Rajasthan,2020-02-01,IT Professional,97700.0,Married,Online,Gold
CUST000949,Jagdish,Kibe,37.0,Male,Bengaluru,Karnataka,2021-07-04,Student,59200.0,Married,Store,Silver
CUST000950,Arya,Wali,41.0,Female,Chennai,Tamil Nadu,2018-10-14,Self-Employed,185800.0,Married,Online,Gold
CUST000951,Jeevika,Kaul,35.0,Female,Kolkata,West Bengal,2021-05-18,Self-Employed,97400.0,Married,Mobile App,Silver
CUST000952,Atharv,Chaudhry,43.0,Male,Delhi,Delhi,2019-10-31,Government Employee,54500.0,Married,Online,Silver
CUST000953,Triveni,Narayanan,38.0,Female,Ahmedabad,Gujarat,2022-08-17,Student,12200.0,Married,Mobile App,Bronze
CUST000954,Vrishti,Chaudhry,57.0,Female,Madurai,Tamil Nadu,2021-05-21,Student,21300.0,Married,Store,Bronze
CUST000955,Ekantika,Ahluwalia,37.0,Female,Chennai,Tamil Nadu,2019-12-18,IT Professional,99800.0,Single,Online,Silver
CUST000956,Farhan,Ray,53.0,Male,Lucknow,Uttar Pradesh,2019-02-25,IT Professional,133700.0,Married,Online,Gold
CUST000957,Wazir,Sood,42.0,Male,Delhi,Delhi,2018-08-31,Retired,37800.0,Married,Mobile App,Gold
CUST000958,Irya,Mani,44.0,Female,Indore,Madhya Pradesh,2019-06-15,IT Professional,193500.0,Married,Online,Gold
CUST000959,Naveen,Mangal,45.0,Male,Kolkata,West Bengal,2020-10-15,Government Employee,81600.0,Married,Mobile App,Silver
CUST000960,Bhanumati,Chakraborty,44.0,Female,Kolkata,West Bengal,2019-07-12,Sales Executive,107900.0,Married,Mobile App,Gold
CUST000961,Jack,Warrior,46.0,Male,Bhopal,Madhya Pradesh,2019-07-05,IT Professional,126300.0,Married,Store,Gold
CUST000962,Anirudh,Gill,55.0,Male,Kanpur,Uttar Pradesh,2019-07-11,Engineer,158100.0,Married,Online,Gold
CUST000963,Sathvik,Goda,41.0,Male,Kolkata,West Bengal,2019-01-23,Student,12900.0,Married,Online,Silver
CUST000964,Anita,Ranganathan,47.0,Female,Vadodara,Gujarat,2021-05-13,Teacher,71600.0,Married,Online,Silver
CUST000965,Yug,Grewal,37.0,Male,Warangal,Telangana,2021-04-19,Homemaker,12200.0,Single,Online,Bronze
CUST000966,Maanav,Barad,57.0,Male,Madurai,Tamil Nadu,2019-09-14,Engineer,119200.0,Married,Store,Gold
CUST000967,Aayush,Misra,29.0,Male,Mumbai,Maharashtra,2018-10-06,Student,49000.0,Married,Store,Silver
CUST000968,Damyanti,Nayak,61.0,Female,Pune,Maharashtra,2020-03-24,Business Owner,378900.0,Divorced,Store,Gold
CUST000969,Lucky,Sha,37.0,Male,Kanpur,Uttar Pradesh,2018-09-29,Sales Executive,69900.0,Married,Store,Gold
CUST000970,Zaitra,Tak,19.0,Female,Mumbai,Maharashtra,2025-08-16,Student,16500.0,Single,Mobile App,Bronze
CUST000971,Ekani,Thaman,40.0,Female,Delhi,Delhi,2018-12-01,IT Professional,188300.0,Married,Mobile App,Platinum
CUST000972,Vivaan,Mahajan,29.0,Male,Jodhpur,Rajasthan,2018-11-23,Student,5800.0,Single,Mobile App,Bronze
CUST000973,Inaya,Chowdhury,49.0,Female,Mumbai,Maharashtra,2018-12-06,Retail Employee,34000.0,Widowed,Online,Silver
CUST000974,Noah,Gaba,30.0,Male,Bengaluru,Karnataka,2019-03-02,Business Owner,438600.0,Married,Store,Platinum
CUST000975,Vasudha,Kurian,32.0,Female,Kolkata,West Bengal,2019-07-17,Engineer,83100.0,Married,Store,Silver
CUST000976,Idika,Atwal,18.0,Female,Kolkata,West Bengal,2026-07-11,Retail Employee,31900.0,Single,Mobile App,Bronze
CUST000977,Om,Merchant,32.0,Male,Udaipur,Rajasthan,2021-03-24,Teacher,52500.0,Single,Online,Silver
CUST000978,Gopal,Gill,18.0,Male,Chennai,Tamil Nadu,2026-07-11,Student,13200.0,Single,Online,Bronze
CUST000979,Samaksh,Sane,18.0,Male,Chennai,Tamil Nadu,2026-07-11,Retail Employee,17900.0,Married,Mobile App,Bronze
CUST000980,Yutika,Narang,38.0,Other,Surat,Gujarat,2021-04-10,Retail Employee,33000.0,Married,Online,Silver
CUST000981,Caleb,Rattan,38.0,Male,Chennai,Tamil Nadu,2018-11-12,Student,170100.0,Married,Mobile App,Gold
CUST000982,Charvi,Goyal,44.0,Female,Kolkata,West Bengal,2019-08-20,Retail Employee,37300.0,Married,Mobile App,Silver
CUST000983,Ekaraj,Sood,25.0,Male,Patna,Bihar,2020-09-08,Student,6000.0,Married,Online,Bronze
CUST000984,Ojasvi,Kothari,37.0,Female,Hyderabad,Telangana,2019-03-31,Homemaker,8100.0,Single,Store,Silver
CUST000985,Aarush,Lal,38.0,Male,Hyderabad,Telangana,2020-02-28,IT Professional,184800.0,Married,Store,Gold
CUST000986,Sanaya,Keer,23.0,Female,Mumbai,Maharashtra,2021-08-16,Homemaker,17500.0,Married,Mobile App,Bronze
CUST000987,Udant,Loke,58.0,Male,Kolkata,West Bengal,2018-12-21,Retail Employee,37200.0,Married,Mobile App,Silver
CUST000988,Omya,Mittal,49.0,Female,Mumbai,Maharashtra,2020-08-10,Engineer,179500.0,Married,Online,Gold
CUST000989,Abdul,Lal,35.0,Male,Chennai,Tamil Nadu,2019-07-12,Retail Employee,34500.0,Married,Store,Silver
CUST000990,Pranit,Keer,38.0,Male,Lucknow,Uttar Pradesh,2020-10-02,Self-Employed,200500.0,Married,Mobile App,Gold
CUST000991,Azaan,Dani,41.0,Male,Madurai,Tamil Nadu,2020-02-15,Self-Employed,177600.0,Married,Mobile App,Gold
CUST000992,Vidhi,Mohanty,18.0,Female,Bengaluru,Karnataka,2026-07-11,Student,12400.0,Single,Mobile App,Bronze
CUST000993,Fariq,Ravi,35.0,Male,Jodhpur,Rajasthan,2021-02-25,Sales Executive,80900.0,Single,Online,Silver
CUST000994,Yashasvi,Mukhopadhyay,29.0,Female,Bengaluru,Karnataka,2018-09-10,Retail Employee,20400.0,Married,Mobile App,Silver
CUST000995,Daniel,Merchant,25.0,Male,Surat,Gujarat,2021-05-31,Engineer,71400.0,Married,Store,Silver
CUST000996,Raksha,Kant,38.0,Female,Kolkata,West Bengal,2020-01-09,Retired,39700.0,Single,Store,Silver
CUST000997,Januja,Deol,61.0,Female,Delhi,Delhi,2018-11-17,Self-Employed,309800.0,Married,Store,Platinum
CUST000998,Waida,Dua,46.0,Female,Patna,Bihar,2018-10-15,Homemaker,17500.0,Married,Online,Silver
CUST000999,Utkarsh,Prakash,31.0,Male,Delhi,Delhi,2020-12-05,Teacher,37400.0,Divorced,Mobile App,Silver
CUST001000,Sarthak,Sinha,45.0,Male,Ludhiana,Punjab,2021-03-11,Retail Employee,33100.0,Widowed,Mobile App,Silver
CUST001001,Ikbal,Kota,56.0,Male,Mumbai,Maharashtra,2019-06-14,Retail Employee,41700.0,Divorced,Store,Silver
CUST001002,Banjeet,Vora,50.0,Male,Bengaluru,Karnataka,2021-07-01,IT Professional,195200.0,Married,Store,Gold
CUST001003,Vansha,Wable,39.0,Female,Delhi,Delhi,2020-03-03,Self-Employed,188600.0,Married,Mobile App,Gold
CUST001004,Radhika,Brahmbhatt,30.0,Female,Mumbai,Maharashtra,2019-03-28,Retail Employee,30700.0,Married,Online,Silver
CUST001005,Dayita,Bhatia,47.0,Female,Surat,Gujarat,2019-12-11,Doctor,228000.0,Married,Store,Platinum
CUST001006,Zayyan,Jain,43.0,Male,Ahmedabad,Gujarat,2021-01-22,Teacher,54200.0,Married,Store,Silver
CUST001007,Falguni,Gala,50.0,Female,Jodhpur,Rajasthan,2020-03-01,Teacher,55500.0,Married,Store,Silver
CUST001008,Nihal,Venkatesh,46.0,Male,New Delhi,Delhi,2018-11-11,Student,65800.0,Married,Store,Platinum
CUST001009,Vaishnavi,Dada,52.0,Female,Warangal,Telangana,2019-10-10,IT Professional,253500.0,Married,Online,Platinum
CUST001010,Harshil,Suresh,31.0,Male,Ahmedabad,Gujarat,2019-06-18,Student,103400.0,Single,Online,Gold
CUST001011,Chakradev,Uppal,55.0,Male,Warangal,Telangana,2020-08-13,Retail Employee,34400.0,Married,Online,Silver
CUST001012,Udant,Bhakta,41.0,Male,Ahmedabad,Gujarat,2021-01-22,Self-Employed,240300.0,Married,Store,Gold
CUST001013,Vasana,Deo,65.0,Female,Howrah,West Bengal,2020-11-09,Retired,51900.0,Married,Online,Silver
CUST001014,Yashvi,Sagar,29.0,Female,Pune,Maharashtra,2020-01-10,Retail Employee,20000.0,Married,Online,Silver
CUST001015,Vedant,Bhardwaj,61.0,Male,Udaipur,Rajasthan,2020-10-13,Business Owner,427000.0,Married,Online,Gold
CUST001016,Vihaan,Morar,41.0,Male,Ahmedabad,Gujarat,2019-12-31,Sales Executive,103400.0,Divorced,Store,Gold
CUST001017,Alka,Randhawa,30.0,Female,Ahmedabad,Gujarat,2019-07-03,Government Employee,57600.0,Married,Mobile App,Silver
CUST001018,Lakshmi,Aggarwal,32.0,Female,Nagpur,Maharashtra,2019-06-04,Teacher,36800.0,Married,Mobile App,Silver
CUST001019,Ikbal,Bora,38.0,Male,Bengaluru,Karnataka,2021-02-17,Engineer,112900.0,Married,Store,Silver
CUST001020,Aradhana,Sampath,44.0,Female,Hyderabad,Telangana,2019-05-17,Student,25100.0,Married,Online,Silver
CUST001021,Hemangini,Bhatt,45.0,Other,Bengaluru,Karnataka,2019-08-10,Self-Employed,163800.0,Married,Store,Gold
CUST001022,Bhanumati,Biswas,31.0,Female,Delhi,Delhi,2021-08-03,Self-Employed,150500.0,Single,Store,Gold
CUST001023,Warinder,Balay,38.0,Male,Lucknow,Uttar Pradesh,2021-06-13,Retail Employee,26300.0,Divorced,Mobile App,Silver
CUST001024,Mekhala,Rege,66.0,Female,Howrah,West Bengal,2019-09-08,Retired,49000.0,Married,Store,Silver
CUST001025,Hemangini,Deshmukh,60.0,Female,Kolkata,West Bengal,2020-06-22,Self-Employed,114500.0,Married,Mobile App,Gold
CUST001026,Shivansh,Prasad,44.0,Male,Delhi,Delhi,2021-03-09,Teacher,45300.0,Married,Mobile App,Silver
CUST001027,Sai,Sen,38.0,Female,Kochi,Kerala,2021-06-29,Engineer,113100.0,Divorced,Mobile App,Silver
CUST001028,Saanvi,Prashad,40.0,Female,Delhi,Delhi,2021-02-23,Student,11200.0,Married,Mobile App,Bronze
CUST001029,Banjeet,Zacharia,46.0,Male,Jodhpur,Rajasthan,2018-10-02,Engineer,190800.0,Married,Store,Platinum
CUST001030,Ekalinga,Pall,25.0,Male,Bhubaneswar,Odisha,2019-08-17,Retail Employee,19700.0,Married,Online,Bronze
CUST001031,Dhriti,Gokhale,35.0,Female,Surat,Gujarat,2020-01-16,Self-Employed,96600.0,Married,Mobile App,Gold
CUST001032,Shravya,Wadhwa,18.0,Female,Ludhiana,Punjab,2026-07-11,Student,12300.0,Single,Mobile App,Bronze
CUST001033,Devansh,Kapoor,43.0,Male,Ahmedabad,Gujarat,2019-10-08,Government Employee,94200.0,Divorced,Store,Gold
CUST001034,Aadhya,Bajaj,46.0,Female,Delhi,Delhi,2019-06-13,Self-Employed,158000.0,Married,Store,Gold
CUST001035,Neha,Sheth,32.0,Female,Delhi,Delhi,2020-10-11,Student,11700.0,Single,Online,Bronze
CUST001036,Unnati,Wali,58.0,Female,Bengaluru,Karnataka,2019-11-10,IT Professional,241700.0,Divorced,Store,Gold
CUST001037,Ranveer,Karpe,22.0,Male,Mumbai,Maharashtra,2022-08-17,Student,6700.0,Single,Mobile App,Bronze
CUST001038,Krishna,Sharma,19.0,Female,Ahmedabad,Gujarat,2025-08-16,Student,13400.0,Married,Store,Bronze
CUST001039,Oscar,Dubey,41.0,Male,Bengaluru,Karnataka,2021-07-11,Sales Executive,84200.0,Divorced,Online,Silver
CUST001040,Lakshit,Gulati,52.0,Male,Lucknow,Uttar Pradesh,2020-12-22,Self-Employed,90400.0,Married,Online,Gold
CUST001041,Dayita,Balay,60.0,Female,Hyderabad,Telangana,2021-05-26,Retired,41000.0,Married,Online,Bronze
CUST001042,Shaurya,Babu,32.0,Male,Chennai,Tamil Nadu,2020-06-17,Business Owner,207700.0,Single,Mobile App,Gold
CUST001043,Kavya,Jhaveri,52.0,Female,Bhubaneswar,Odisha,2019-02-04,IT Professional,163200.0,Divorced,Online,Platinum
CUST001044,Bahadurjit,Chaudhuri,37.0,Male,Delhi,Delhi,2020-06-28,Sales Executive,104300.0,Married,Store,Silver
CUST001045,Anay,Sekhon,36.0,Male,Ahmedabad,Gujarat,2019-02-17,Teacher,61600.0,Married,Online,Silver
CUST001046,Arjun,Konda,49.0,Male,Jaipur,Rajasthan,2019-08-28,Student,186900.0,Married,Online,Platinum
CUST001047,Chaitanya,Ratti,46.0,Other,Delhi,Delhi,2020-02-05,IT Professional,164900.0,Married,Mobile App,Gold
CUST001048,Urvashi,Kaur,18.0,Female,Chennai,Tamil Nadu,2026-07-11,Student,5400.0,Married,Online,Bronze
CUST001049,Janani,Bhalla,57.0,Female,Mysuru,Karnataka,2018-11-10,IT Professional,128000.0,Married,Store,Gold
CUST001050,Ekaraj,Thakur,56.0,Male,Udaipur,Rajasthan,2021-06-18,Retail Employee,36100.0,Married,Online,Bronze
CUST001051,Maanav,Kaur,30.0,Male,Kolkata,West Bengal,2019-07-23,Self-Employed,49300.0,Married,Online,Silver
CUST001052,Odika,Nagi,43.0,Female,Chennai,Tamil Nadu,2019-10-06,Student,123700.0,Married,Online,Gold
CUST001053,Jagat,Mittal,44.0,Male,Udaipur,Rajasthan,2020-04-20,Homemaker,8800.0,Divorced,Online,Bronze
CUST001054,Ekbal,Verma,41.0,Male,Delhi,Delhi,2020-11-26,Government Employee,70100.0,Single,Store,Silver
CUST001055,Janya,Sachdev,31.0,Female,Vadodara,Gujarat,2020-05-01,Doctor,184700.0,Single,Store,Gold
CUST001056,Mason,Maharaj,29.0,Male,Bhopal,Madhya Pradesh,2019-01-03,Homemaker,3700.0,Married,Mobile App,Bronze
CUST001057,Bhavani,Gill,38.0,Female,Indore,Madhya Pradesh,2019-02-11,Doctor,311700.0,Married,Mobile App,Platinum
CUST001058,Unni,Tandon,53.0,Female,Udaipur,Rajasthan,2018-10-20,Sales Executive,94100.0,Married,Online,Gold
CUST001059,Arjun,Padmanabhan,45.0,Male,Hyderabad,Telangana,2020-09-13,Self-Employed,172800.0,Married,Mobile App,Gold
CUST001060,Rayaan,Vohra,33.0,Male,Amritsar,Punjab,2020-06-18,Teacher,53200.0,Married,Store,Silver
CUST001061,Nathaniel,Saha,48.0,Male,Hyderabad,Telangana,2021-07-27,Engineer,127700.0,Divorced,Mobile App,Gold
CUST001062,Tara,Dixit,18.0,Female,Howrah,West Bengal,2026-07-11,Student,13200.0,Single,Store,Bronze
CUST001063,Netra,Puri,53.0,Female,Nagpur,Maharashtra,2020-08-20,Engineer,129600.0,Widowed,Store,Gold
CUST001064,George,Yogi,18.0,Male,Amritsar,Punjab,2026-07-11,Student,7400.0,Single,Store,Bronze
CUST001065,Warjas,Khosla,33.0,Male,Ahmedabad,Gujarat,2018-11-26,Business Owner,356400.0,Single,Online,Platinum
CUST001066,Jeevika,Mital,23.0,Female,Vadodara,Gujarat,2021-08-16,IT Professional,160200.0,Single,Online,Silver
CUST001067,Eshana,Sheth,21.0,Female,Mumbai,Maharashtra,2023-08-17,Student,6700.0,Single,Mobile App,Bronze
CUST001068,Ayush,Sachar,53.0,Male,Jaipur,Rajasthan,2021-02-04,Government Employee,77700.0,Married,Store,Silver
CUST001069,Sathvik,Wagle,32.0,Male,Udaipur,Rajasthan,2020-02-17,Retired,56000.0,Married,Store,Silver
CUST001070,Ekalinga,Rama,38.0,Male,Ahmedabad,Gujarat,2018-11-14,Student,21300.0,Married,Online,Silver
CUST001071,Keya,Kumer,37.0,Female,Bengaluru,Karnataka,2019-12-13,Student,10100.0,Married,Online,Bronze
CUST001072,Ishani,Narayanan,44.0,Female,Chennai,Tamil Nadu,2020-11-10,Retail Employee,37500.0,Married,Online,Bronze
CUST001073,Balveer,Sengupta,39.0,Male,Pune,Maharashtra,2021-07-13,Homemaker,16000.0,Single,Store,Bronze
CUST001074,Reva,Chanda,21.0,Female,Chennai,Tamil Nadu,2023-08-17,Sales Executive,58400.0,Single,Online,Silver
CUST001075,Girish,Behl,51.0,Male,Delhi,Delhi,2019-11-28,Doctor,326300.0,Married,Mobile App,Platinum
CUST001076,Krish,Purohit,32.0,Male,Mysuru,Karnataka,2021-07-01,Sales Executive,52900.0,Single,Online,Bronze
CUST001077,Anmol,Bora,18.0,Male,Nagpur,Maharashtra,2026-07-11,Student,9100.0,Married,Mobile App,Bronze
CUST001078,Ijaya,Kalla,32.0,Female,Delhi,Delhi,2020-01-21,Homemaker,13800.0,Married,Online,Bronze
CUST001079,Wriddhish,Joshi,58.0,Male,Mumbai,Maharashtra,2019-04-11,Retail Employee,35600.0,Widowed,Online,Silver
CUST001080,Osha,Mitter,49.0,Female,Kochi,Kerala,2021-07-16,Retail Employee,30300.0,Married,Online,Bronze
CUST001081,Abhimanyu,Kakar,33.0,Male,Coimbatore,Tamil Nadu,2019-04-14,Retail Employee,25500.0,Widowed,Online,Silver
CUST001082,Girish,Dalal,33.0,Male,Hyderabad,Telangana,2020-01-23,Engineer,91300.0,Married,Mobile App,Silver
CUST001083,Wriddhish,Kibe,34.0,Male,Coimbatore,Tamil Nadu,2020-07-06,Student,224400.0,Married,Mobile App,Gold
CUST001084,Ishani,Ranganathan,65.0,Female,Kolkata,West Bengal,2018-09-23,Student,13900.0,Married,Store,Silver
CUST001085,Jagdish,Nagy,43.0,Male,Kochi,Kerala,2021-02-22,Homemaker,7900.0,Single,Online,Bronze
CUST001086,Megha,Rai,44.0,Female,Delhi,Delhi,2020-01-01,IT Professional,180100.0,Divorced,Online,Gold
CUST001087,Viraj,Walla,51.0,Male,Bengaluru,Karnataka,2020-08-30,Retail Employee,42600.0,Married,Store,Silver
CUST001088,Praneel,Morar,41.0,Male,Amritsar,Punjab,2020-01-16,IT Professional,149500.0,Single,Mobile App,Gold
CUST001089,Kalpit,Parsa,35.0,Male,Hyderabad,Telangana,2019-12-20,Doctor,244000.0,Single,Store,Gold
CUST001090,Yuvraj,Shukla,35.0,Male,Mumbai,Maharashtra,2021-05-10,Self-Employed,65800.0,Single,Store,Gold
CUST001091,Chandran,Singh,37.0,Male,Pune,Maharashtra,2019-08-23,IT Professional,200900.0,Married,Mobile App,Gold
CUST001092,Nathaniel,Jani,38.0,Male,Mumbai,Maharashtra,2019-09-21,Engineer,164700.0,Married,Online,Gold
CUST001093,Reva,Munshi,47.0,Female,Ludhiana,Punjab,2019-04-26,Government Employee,78600.0,Married,Mobile App,Gold
CUST001094,Triveni,Bath,39.0,Female,Bengaluru,Karnataka,2021-05-09,Engineer,136500.0,Married,Online,Gold
CUST001095,Indrajit,Dhingra,38.0,Male,Thiruvananthapuram,Kerala,2020-09-25,Retired,36500.0,Married,Online,Bronze
CUST001096,Abhiram,Lal,37.0,Male,Ludhiana,Punjab,2019-09-04,Student,18200.0,Married,Mobile App,Silver
CUST001097,Sathvik,Merchant,39.0,Male,Kolkata,West Bengal,2021-03-19,Sales Executive,90500.0,Single,Online,Silver
CUST001098,Faraj,Hayre,18.0,Male,Mumbai,Maharashtra,2026-07-11,Student,10100.0,Single,Mobile App,Bronze
CUST001099,Nitesh,Karpe,50.0,Male,Pune,Maharashtra,2021-06-13,Government Employee,78000.0,Single,Store,Silver
CUST001100,Sachi,Korpal,43.0,Female,Chennai,Tamil Nadu,2020-08-14,Homemaker,13800.0,Divorced,Mobile App,Bronze
CUST001101,Zaid,Nazareth,51.0,Male,Hyderabad,Telangana,2019-01-31,IT Professional,225100.0,Married,Online,Platinum
CUST001102,Kabir,Suresh,18.0,Male,Kolkata,West Bengal,2026-07-11,Student,11500.0,Divorced,Mobile App,Bronze
CUST001103,Yatan,Sharma,65.0,Male,Warangal,Telangana,2019-09-10,Retired,63100.0,Married,Store,Gold
